1
46282	1	0.00091	0
46283	1	0.000653	0
46284	1	0.000653	0
46285	1	0.000653	0
46286	1	0.000653	0
46287	1	0.000653	0
46288	1	0.000653	0
46289	1	0.000653	0
46290	1	0.000653	0
46291	1	0.000653	0
46292	1	0.000653	0
46293	1	0.000653	0
46294	1	0.000653	0
46295	1	0.000653	0
46296	1	0.000653	0
46297	1	0.000653	0
46298	1	0.000653	0
46299	1	0.000653	0
46300	1	0.000653	0
46301	1	0.000653	0
46302	1	0.000653	0
46303	1	0.000653	0
46304	1	0.000653	0
46305	1	0.000653	0
46306	1	0.000653	0
46307	1	0.000653	0
46308	1	0.000653	0
46309	1	0.000653	0
46310	1	0.000653	0
46311	1	0.000653	0
46312	1	0.000653	0
46313	1	0.000653	0
46314	1	0.000653	0
46315	1	0.000653	0
46316	1	0.000653	0
46317	1	0.000653	0
46318	1	0.000653	0
46319	1	0.000653	0
46320	1	0.000653	0
46321	1	0.000653	0
46322	1	0.000653	0
46323	1	0.000653	0
46324	1	0.000653	0
46325	1	0.000653	0
46326	1	0.000653	0
46327	1	0.000653	0
46328	1	0.000653	0
46329	1	0.000653	0
46330	1	0.000653	0
46331	1	0.000653	0
46332	1	0.000653	0
46333	1	0.000653	0
46334	1	0.000653	0
46335	1	0.000653	0
46336	1	0.000653	0
46337	1	0.000653	0
46338	1	0.000653	0
46339	1	0.000653	0
46340	1	0.000653	0
46341	1	0.000653	0
46342	1	0.000653	0
46343	1	0.000653	0
46344	1	0.000653	0
46345	1	0.000653	0
46346	1	0.000653	0
46347	1	0.000653	0
46348	1	0.000653	0
46349	1	0.000653	0
46350	1	0.000653	0
46351	1	0.000653	0
46352	1	0.000653	0
46353	1	0.000653	0
46354	1	0.000653	0
46355	1	0.000653	0
46356	1	0.000653	0
46357	1	0.000653	0
46358	1	0.000653	0
46359	1	0.000653	0
46360	1	0.000653	0
46361	1	0.000653	0
46362	1	0.000653	0
46363	1	0.000653	0
46364	1	0.000653	0
46365	1	0.000653	0
46366	1	0.000653	0
46367	1	0.000653	0
46368	1	0.000653	0
46369	1	0.000653	0
46370	1	0.000653	0
46371	1	0.000653	0
46372	1	0.000653	0
46373	1	0.000653	0
46374	1	0.000653	0
46375	1	0.000653	0
46376	1	0.000653	0
46377	1	0.000653	0
46378	1	0.000653	0
46379	1	0.000653	0
46380	1	0.000653	0
46381	1	0.000653	0
46382	1	0.000653	0
46383	1	0.000653	0
46384	1	0.000653	0
46385	1	0.000653	0
46386	1	0.000653	0
46387	1	0.000653	0
46388	1	0.000653	0
46389	1	0.000653	0
46390	1	0.000653	0
46391	1	0.000653	0
46392	1	0.000653	0
46393	1	0.000653	0
46394	1	0.000653	0
46395	1	0.000653	0
46396	1	0.000653	0
46397	1	0.000653	0
46398	1	0.000653	0
46399	1	0.000653	0
46400	1	0.000653	0
46401	1	0.000653	0
46402	1	0.000653	0
46403	1	0.000653	0
46404	1	0.000653	0
46405	1	0.000653	0
46406	1	0.000653	0
46407	1	0.000653	0
46408	1	0.000653	0
46409	1	0.000653	0
46410	1	0.000653	0
46411	1	0.000653	0
46412	1	0.000653	0
46413	1	0.000653	0
46414	1	0.000653	0
46415	1	0.000653	0
46416	1	0.000653	0
46417	1	0.000653	0
46418	1	0.000653	0
46419	1	0.000653	0
46420	1	0.000653	0
46421	1	0.000653	0
46422	1	0.000653	0
46423	1	0.000653	0
46424	1	0.000653	0
46425	1	0.000653	0
46426	1	0.000653	0
46427	1	0.000653	0
46428	1	0.000653	0
46429	1	0.000653	0
46430	1	0.000653	0
46431	1	0.000653	0
46432	1	0.000653	0
46433	1	0.000653	0
46434	1	0.000653	0
46435	1	0.000653	0
46436	1	0.000653	0
46437	1	0.000653	0
46438	1	0.000653	0
46439	1	0.000653	0
46440	1	0.000653	0
46441	1	0.000653	0
46442	1	0.000653	0
46443	1	0.000653	0
46444	1	0.000653	0
46445	1	0.000653	0
46446	1	0.000653	0
46447	1	0.000653	0
46448	1	0.000653	0
46449	1	0.000653	0
46450	1	0.000653	0
46451	1	0.000653	0
46452	1	0.000653	0
46453	1	0.000653	0
46454	1	0.000653	0
46455	1	0.000653	0
46456	1	0.000653	0
46457	1	0.000653	0
46458	1	0.000653	0
46459	1	0.000653	0
46460	1	0.000653	0
46461	1	0.000653	0
46462	1	0.000653	0
46463	1	0.000653	0
46464	1	0.000653	0
46465	1	0.000653	0
46466	1	0.000653	0
46467	1	0.000653	0
46468	1	0.000653	0
